"AirQualityStation","Latitude","Longitude","concentration"
"STA.DE_DENW351",51.52428,7.060350000000001,25.7499999935714286
"STA.DE_DEBY115",48.149606000000006,11.536512999999998,25.6956819432424677
"STA.DE_DERP041",49.478498,8.44385,25.6412327230837004
"STA.DE_DEBW125",49.003710000000005,8.52628,25.5780997238461538
"STA.DE_DETH091",51.205226,10.448432,25.4207768034626437
"STA.DE_DEBW099",48.78312999999999,9.180720000000004,25.4159406966712517
"STA.DE_DENW112",51.437686,6.771867,25.3968257652269400
"STA.DE_DENW008",51.536893,7.457409,25.3889878205175038
"STA.DE_DENW136",51.523543,7.483562,25.3367835787014925
"STA.DE_DEBW015",49.165508,9.224786,25.3349494414718019
"STA.DE_DENW189",51.26068399999999,7.147378,25.3205318806956522
"STA.DE_DEHE131",50.386426,8.059909,25.1322662458249641
"STA.DE_DENW367",51.56805099999999,6.990946,25.0009449505963303
"STA.DE_DENW182",50.92710699999999,6.582205,24.9573737042392910
"STA.DE_DEST112",52.13174200000001,11.631919,24.9040602811691884
"STA.DE_DEBE065",52.51407199999999,13.469931,24.8802008572309900
"STA.DE_DERP010",50.001026,8.261131000000002,24.8507874123759398
"STA.DE_DENW200",52.00562000000001,8.552790000000002,24.8444525828304598
"STA.DE_DENW207",50.773126,6.09576,24.8395159850726744
"STA.DE_DEBW042",48.678069,9.227769,24.8392971264738292
"STA.DE_DENW212",50.947268,6.957649,24.8128029814925373
"STA.DE_DENW081",51.862042,6.874469,24.7833635004379562
"STA.DE_DENW246",51.60846399999999,7.52295,24.7799999980000000
"STA.DE_DENW355",51.03147299999999,7.010934,24.7788699654643963
"STA.DE_DEBE069",52.438115,13.38772,24.5559827798421808
"STA.DE_DENW254",51.467894,6.752342,24.4966666623333333
"STA.DE_DEBW004",49.07655,8.40666,24.3748670438611111
"STA.DE_DEMV017",53.30235199999999,11.362965,24.3348780450071736
"STA.DE_DEBW005",49.544078,8.465281,24.3298655591059147
"STA.DE_DENW034",51.52403,6.748363,24.2985647713682678
"STA.DE_DEBY110",48.37023700000001,10.896221,24.1008850920803443
"STA.DE_DENW078",51.303394,6.819886999999999,24.0915754406065089
"STA.DE_DEBW033",48.88903899999999,8.665536,24.0817233754482759
"STA.DE_DENW042",51.337669000000005,6.640242000000001,23.9159140706222222
"STA.DE_DENW095",51.936535,7.611583,23.8940779378676471
"STA.DE_DENW021",51.525955,6.97688,23.8921301134649123
"STA.DE_DEHE005",50.10175,8.542517,23.8203084133711048
"STA.DE_DESN045",50.892377,14.822846,23.7901903967360000
"STA.DE_DEHE135",50.075464,8.576305,23.7859021380344333
"STA.DE_DEHE041",50.12458899999999,8.691911,23.7456048607758621
"STA.DE_DENW096",51.154607,6.42561,23.5966666640000000
"STA.DE_DENW071",51.249214,6.732353000000001,23.5147588901185771
"STA.DE_DEBE125",52.509813,13.382377,23.5118436542035398
"STA.DE_DERP023",49.628771,8.364779,23.4965373963919129
"STA.DE_DENW206",51.17615,7.08406,23.4693936315410385
"STA.DE_DEBW013",48.8088,9.229745,23.2423162122558459
"STA.DE_DESN025",51.34416399999999,12.377162999999998,23.1587467960312945
"STA.DE_DENW043",51.451176,7.030534,23.1427245665101721
"STA.DE_DEBW022",48.57817799999999,7.802317000000001,23.0527086415702479
"STA.DE_DEBY001",49.304889,10.572297,22.9918932747345768
"STA.DE_DENW383",52.024158,8.534087,22.9432274018221574
"STA.DE_DEBW019",48.396836,9.979031,22.8364840830674003
"STA.DE_DERP046",50.431439,7.460718000000001,22.7843767003874814
"STA.DE_DENW179",51.44879699999999,7.582247000000001,22.7669374007786260
"STA.DE_DEBB067",52.608609,12.885193999999998,22.7011477725824964
"STA.DE_DEBW152",49.14600000000001,9.22589,22.6990740713333333
"STA.DE_DERP021",50.42468499999999,7.481378000000001,22.6477882557532281
"STA.DE_DETH043",50.984874,11.019353,22.5195357234002869
"STA.DE_DEBY119",49.79052599999999,9.947654,22.4966622902064897
"STA.DE_DEBW039",48.048656,8.463597,22.4861089255325035
"STA.DE_DEBW024",48.899233,9.172792,22.4433413256827586
"STA.DE_DEBY006",48.364589,10.895029,22.4264042345573295
"STA.DE_DETH081",50.972331,11.010445999999998,22.3991876345258621
"STA.DE_DEHE061",50.58410799999999,8.668579,22.3543045713486370
"STA.DE_DENW068",51.570675,8.148023,22.3458473864859438
"STA.DE_DENW079",51.028931,7.004976,22.2968370084040747
"STA.DE_DEBW073",47.81901899999998,7.567969000000001,22.2808812121883657
"STA.DE_DEBE064",52.481709,13.433967,22.2460114744619799
"STA.DE_DEHE049",51.31207599999999,9.49112,22.2199342514202050
"STA.DE_DENW260",51.953278,7.619377,22.0951800845680820
"STA.DE_DENW040",51.385256,6.762973,22.0213636331124807
"STA.DE_DEST095",51.759516,11.449471,21.9990123871308017
"STA.DE_DEBW052",47.664361,9.169289,21.9868746037741047
"STA.DE_DEBY063",49.015245,12.101557,21.9697646504838710
"STA.DE_DESN083",50.84574,12.903367,21.9139031307407407
"STA.DE_DEST103",52.12076,11.632669,21.8477040310806916
"STA.DE_DEBY056",49.47221,10.984705,21.8431512704572271
"STA.DE_DEHE022",50.05034299999999,8.244949,21.7764688218848921
"STA.DE_DEHE018",50.010325,8.451527,21.7056191496039604
"STA.DE_DEHE020",50.567185,8.500619,21.6717440912135177
"STA.DE_DERP009",49.99501599999999,8.273979,21.6576576144725738
"STA.DE_DENW022",51.53363999999999,7.101868,21.6266666606666667
"STA.DE_DEBW080",49.00795999999998,8.38719,21.5943589394206897
"STA.DE_DEBY037",48.137252,11.564924,21.5831438666857963
"STA.DE_DEHE150",50.11345299999999,8.594496,21.5383123515781923
"STA.DE_DENW375",51.43314199999999,7.333622,21.4699999973333333
"STA.DE_DETH011",50.98775799999999,12.437621,21.4691513358992806
"STA.DE_DERP047",49.78402299999998,6.690258000000001,21.4666666633333333
"STA.DE_DEBY111",49.943637,11.570087999999998,21.4163526646875000
"STA.DE_DEHE040",49.86945699999999,8.653745,21.3925920201585014
"STA.DE_DEBE061",52.463611,13.31825,21.3366140568579627
"STA.DE_DEBW081",49.028594000000005,8.355628,21.3265558078266850
"STA.DE_DERP001",49.51495899999999,8.402331,21.2651726584848485
"STA.DE_DEBW046",48.08988599999999,9.800325,21.2649040042090784
"STA.DE_DERP045",50.359373,7.592242,21.2500230820419847
"STA.DE_DEHE001",49.872303,8.664619,21.2470815472560113
"STA.DE_DEBE034",52.489451,13.430844,21.0255093223816356
"STA.DE_DESN019",50.826001,12.542056,20.9795211029403202
"STA.DE_DEHE008",50.12533199999999,8.746343,20.8891772909787234
"STA.DE_DEHE112",50.072119,8.228865,20.8836528404963504
"STA.DE_DEHE059",50.550028,9.684853999999998,20.8785217197126437
"STA.DE_DENI068",51.5302,9.928330000000004,20.8437568344172662
"STA.DE_DENW114",51.277613,7.231854,20.8363196818267717
"STA.DE_DEHE063",49.64323799999999,8.642,20.8307346932998565
"STA.DE_DEHE037",50.07719099999999,8.230316,20.8189719429725830
"STA.DE_DENW029",51.40300699999999,7.208546,20.7694926797398374
"STA.DE_DERP020",49.754231,6.646718,20.7085956765323741
"STA.DE_DEBW112",48.645608,8.904442,20.6909852161560284
"STA.DE_DERP011",50.00986999999999,8.2658,20.6799999960000000
"STA.DE_DESN020",51.155801,14.973958,20.6365422991816921
"STA.DE_DENW067",52.02315499999999,8.548362,20.6344365293188854
"STA.DE_DEHE030",50.804258,8.769324,20.6342191799569584
"STA.DE_DEHH059",53.50793,9.990569,20.5263362801327434
"STA.DE_DEBW107",48.50770299999999,9.051178,20.4760710128137931
"STA.DE_DEHH081",53.529158,9.981598999999996,20.4670577997398844
"STA.DE_DEHB006",53.07866299999999,8.825173,20.4631079102014388
"STA.DE_DEBW010",49.300731,8.700103000000002,20.4404309030261348
"STA.DE_DETH083",50.977462,11.326069999999998,20.3786546525968436
"STA.DE_DEHE043",49.825165,8.516798,20.3721732549787836
"STA.DE_DETH117",50.993127,11.056578000000002,20.3717075408321377
"STA.DE_DEBW038",47.66005599999999,9.485675,20.3561900718569464
"STA.DE_DEBY089",48.173194,11.648036,20.3066903613342898
"STA.DE_DEMV020",54.09227799999999,12.141994,20.2746694180991736
"STA.DE_DESN006",51.125,12.493056,20.2283333303333333
"STA.DE_DEBE051",52.64416899999999,13.483079,20.1499999967718795
"STA.DE_DEHB013",53.1177,8.69506,20.1334146306599713
"STA.DE_DEBY007",48.37657600000001,10.88837,20.1146355032424677
"STA.DE_DEHB011",53.585262,8.59876,20.0834626403591954
"STA.DE_DENW080",51.183782,7.052573000000001,20.0806247789354276
"STA.DE_DETH020",50.979455,11.037924,20.0436648051867816
"STA.DE_DEHE044",50.383217,8.060998,20.0088510994117647
"STA.DE_DESN004",51.175669,14.443770999999998,19.9962952212301013
"STA.DE_DENI067",52.2703,8.04147,19.9960840152797704
"STA.DE_DERP043",50.275108,7.652115000000001,19.9892857103571429
"STA.DE_DEBB007",51.462734,13.526796,19.9852011461494253
"STA.DE_DEST028",51.05455799999999,12.141322,19.9196084960317460
"STA.DE_DEBY033",48.539801,12.157051,19.9055952272937771
"STA.DE_DEBY021",48.769444,11.428766,19.8764073212625538
"STA.DE_DESN084",51.02629399999999,13.731608,19.8662274586962552
"STA.DE_DESH058",53.38233799999998,10.540524,19.8368589895827338
"STA.DE_DEBW029",48.847917,10.096292,19.8279275349449036
"STA.DE_DERP007",50.01755,8.216803,19.8207263566169896
"STA.DE_DENW006",51.592208,7.569761,19.8175262233502538
"STA.DE_DEBW009",49.419528,8.6767,19.8019403539669421
"STA.DE_DESH027",54.304676,10.135158,19.7753012344291609
"STA.DE_DEBY093",49.48798299999999,11.786341,19.7688692024200913
"STA.DE_DESN017",50.91630000000001,13.346826,19.7486666646666667
"STA.DE_DETH005",50.651182,11.368875,19.7332109493208092
"STA.DE_DENW059",50.889871,6.985074,19.7294729699324324
"STA.DE_DEBW084",48.001511,7.832122,19.7236926896423659
"STA.DE_DESN061",51.06492999999999,13.741397,19.6818960080341880
"STA.DE_DEBB068",52.677651,13.582268999999998,19.6718019222420908
"STA.DE_DEST050",51.496185,11.979055999999998,19.6443230311705202
"STA.DE_DEST092",51.867471,12.59827,19.6128959993499308
"STA.DE_DENW245",50.764819,6.232592,19.5833333296666667
"STA.DE_DEBB073",52.38886899999999,13.094618,19.5618457267493113
"STA.DE_DENW094",50.754729000000005,6.093826,19.5512915227796610
"STA.DE_DESL020",49.23073999999999,7.003174,19.5475896666284075
"STA.DE_DESN091",50.720405,12.486621,19.5252448100829876
"STA.DE_DESL013",49.322646000000006,6.753639,19.5108034400143472
"STA.DE_DEHE011",50.13577,8.92157,19.4478259721676301
"STA.DE_DEHE013",51.314248000000006,9.483397,19.4457065234582133
"STA.DE_DEBY052",48.39707899999999,10.008293000000002,19.4099431212912482
"STA.DE_DEHH015",53.52326200000001,10.021227,19.3300842402184087
"STA.DE_DEHE032",50.97002399999999,9.80026,19.3254962317216643
"STA.DE_DEST133",51.475778,11.98385,19.3157949494344828
"STA.DE_DENW064",50.653234,6.281007999999999,19.2830901185268631
"STA.DE_DEBY188",49.32273,11.02792,19.2444494643012422
"STA.DE_DESH053",53.86223699999999,10.67332,19.2433801971736011
"STA.DE_DEST015",51.651166,12.302866,19.2388248447832370
"STA.DE_DESL003",49.357861,6.73354,19.2210760369296987
"STA.DE_DEHH070",53.55566799999999,9.943012,19.0911392927419355
"STA.DE_DEBY009",49.89833,10.887686,19.0866414869252874
"STA.DE_DEBY118",48.573629,13.422039,19.0708048504454023
"STA.DE_DETH093",50.982185,11.321017,19.0554862064562410
"STA.DE_DEBB054",52.393932,13.037474,19.0212338560258250
"STA.DE_DEHH026",53.56063199999999,9.957236,18.9440014782222222
"STA.DE_DESH022",54.78142999999999,9.43809,18.9379870842611191
"STA.DE_DERP022",49.84122099999999,7.866222,18.9266666633333333
"STA.DE_DEBY012",48.17717499999999,12.829314,18.9095231198134864
"STA.DE_DEBB109",52.089678,13.174949,18.9002758589379310
"STA.DE_DESN075",50.486138,12.138054,18.8955533396443812
"STA.DE_DENI048",52.359478,9.7155,18.8943560700431655
"STA.DE_DEBW023",47.588152,7.633270999999999,18.8855336494744122
"STA.DE_DEHH079",53.54526899999999,9.944815,18.8699109455182482
"STA.DE_DESL030",49.39950300000001,7.165574999999999,18.8442754626685796
"STA.DE_DETH095",51.207944000000005,10.450997,18.8340690247982709
"STA.DE_DEBY099",48.32601300000001,10.903051,18.7393967626423358
"STA.DE_DEBY039",48.154534000000005,11.554669,18.7360714194835007
"STA.DE_DEBW122",47.98819999999999,7.85992,18.7334938065749656
"STA.DE_DEHE095",50.575364,8.492018,18.7323333296666667
"STA.DE_DEBB044",51.756593,14.327998,18.7303160885919540
"STA.DE_DEBB083",51.5645,14.3764,18.7139167825968436
"STA.DE_DEBB086",52.34970299999999,13.424304,18.7104539170426410
"STA.DE_DEST029",51.803534,11.738962,18.6641460902589928
"STA.DE_DEBE068",52.513606,13.418833,18.6478766108177905
"STA.DE_DERP053",49.35112399999999,8.423,18.5666666626666667
"STA.DE_DEBY032",50.103135,11.442591000000002,18.5521588081872214
"STA.DE_DESL012",49.233464,6.987601,18.5309038703586801
"STA.DE_DEBY068",50.048397,10.232076,18.4643267016642121
"STA.DE_DEMV022",54.09261999999999,12.099553000000002,18.4477985581294964
"STA.DE_DEHE134",50.546384,9.680167,18.4104585566284075
"STA.DE_DEBY088",48.021657,12.538174,18.3899987405738881
"STA.DE_DESN059",51.31790500000001,12.297411,18.3732886704419890
"STA.DE_DEHH068",53.59230099999999,10.053859,18.3473700982873730
"STA.DE_DEBY035",47.55747299999999,9.688869,18.2914694488936782
"STA.DE_DEBE010",52.54304099999999,13.349325999999998,18.2878766106743185
"STA.DE_DESL017",49.254344,6.867744,18.2412912446054519
"STA.DE_DERP025",49.05228399999999,8.253538,18.1994306112737921
"STA.DE_DEBY028",48.90951799999999,11.879245,18.1533394952797704
"STA.DE_DEBB045",52.337336,14.538595,18.1255380165279770
"STA.DE_DEST066",51.870852,12.663663,18.0785971702170767
"STA.DE_DENI043",52.49855,7.31747,18.0773361274031564
"STA.DE_DESL010",49.244247,6.948776,18.0621664241893831
"STA.DE_DESN092",51.036105000000006,13.730205,17.9803108262306610
"STA.DE_DEBW059",49.63484100000001,9.657919,17.8737010214580468
"STA.DE_DESN051",51.119514,13.675005,17.8701915609314587
"STA.DE_DEHB012",53.131717,8.735062,17.8599568936206897
"STA.DE_DETH041",50.93351299999999,11.597062,17.8521955094964029
"STA.DE_DESL006",49.18361,6.744856,17.8489526510043042
"STA.DE_DETH018",51.49719499999999,10.791404,17.8255122757122302
"STA.DE_DEHE045",49.67250700000001,9.001981,17.8138509357925926
"STA.DE_DEST090",51.321364,12.032141,17.7691337432564841
"STA.DE_DEMV028",53.902260000000005,11.47596,17.7506752841522989
"STA.DE_DEBB048",52.93189,12.809481,17.7309899534720230
"STA.DE_DEBY077",49.80469499999999,9.95642,17.6972173830459770
"STA.DE_DEBB053",52.56383499999998,14.015251999999998,17.6826684973727648
"STA.DE_DEHB002",53.060045,8.916966,17.6786800538880918
"STA.DE_DEBW087",48.345778,9.207639,17.6615052610911602
"STA.DE_DEHE062",50.80716699999999,8.770508,17.6556270748780488
"STA.DE_DEHH016",53.52902,10.081685,17.6425390846254072
"STA.DE_DETH036",50.655861,12.205199,17.5927282735311143
"STA.DE_DESN104",50.85518999999999,12.959368,17.5713333310000000
"STA.DE_DEBW027",48.48888699999999,9.20732,17.4923171069834711
"STA.DE_DEST077",52.127899,11.611464,17.4268152566378066
"STA.DE_DENI053",52.99796,7.942570000000001,17.4153518655683453
"STA.DE_DENI075",52.26673,10.54055,17.4048108115064562
"STA.DE_DETH061",50.79161599999998,11.661233,17.4026896749137931
"STA.DE_DETH013",50.978292,10.317236,17.3525947012230216
"STA.DE_DEBY109",47.96875299999999,11.220172,17.3430677403299857
"STA.DE_DEHB004",53.180946,8.625456,17.3407725910641399
"STA.DE_DEHE053",50.09545299999999,8.603379,17.2829999960000000
"STA.DE_DEHE056",50.110829,8.683638,17.2789999990000000
"STA.DE_DESN001",50.570872,12.997278,17.2787144895072464
"STA.DE_DENI143",53.142836,8.212084,17.2208633537876614
"STA.DE_DETH009",50.877923,12.0749,17.2147415955028736
"STA.DE_DEHE054",50.13041199999999,8.926329,17.1789999950000000
"STA.DE_DETH072",50.61153,10.693092,17.1774361017266187
"STA.DE_DEBB064",51.746848,14.33447,17.1575757541597796
"STA.DE_DESN079",51.285356,14.749731,16.9889306900707214
"STA.DE_DEUB029",50.65406600000001,10.769534,16.9637292216838996
"STA.DE_DESN093",50.608136,12.211112,16.8995708301944444
"STA.DE_DEBE056",52.44769699999999,13.64705,16.8951076007890961
"STA.DE_DEBE032",52.473192,13.225144000000002,16.8511908145911047
"STA.DE_DENI066",52.150775,9.950223,16.8315352036011478
"STA.DE_DERP019",49.44599999999999,7.7673,16.8186632407462687
"STA.DE_DEHB005",53.562455,8.569405000000001,16.7724999966907514
"STA.DE_DEMV058",53.55879999999999,13.2679,16.7588091788665710
"STA.DE_DEBB049",52.40930899999999,12.548376,16.7530846450071736
"STA.DE_DEST104",51.83730599999999,11.891412,16.7338428668922652
"STA.DE_DERP060",49.191996,7.614573000000001,16.7275680445520231
"STA.DE_DENW065",50.930329,8.191907,16.7257495372191529
"STA.DE_DENI038",52.25533999999999,8.05286,16.6699832610488506
"STA.DE_DEST011",51.83938199999999,10.790143,16.5884824889465875
"STA.DE_DESH035",53.896117,9.156908,16.5780333316666667
"STA.DE_DEST106",51.456071,11.091078,16.5111717591079137
"STA.DE_DERP044",50.699438,7.375279000000001,16.4499999964285714
"STA.DE_DEBW076",48.77307199999999,8.220214,16.4373721649381018
"STA.DE_DEMV031",54.17729,12.09792,16.4199425250431034
"STA.DE_DEBW031",47.80989199999999,7.764528000000001,16.2550803713103448
"STA.DE_DEHB001",53.077151,8.81578,16.2383333302631579
"STA.DE_DENI157",52.427886,10.793683,16.2360523342180775
"STA.DE_DEST002",52.268354,11.864763,16.1898530071269177
"STA.DE_DESN074",50.659097,13.465078,16.1398919634487535
"STA.DE_DESN076",51.303772,13.009405999999998,16.0451041633472222
"STA.DE_DEMV023",53.63180500000001,11.398332,16.0448923926829268
"STA.DE_DEHE057",50.577931,8.495097,15.9899999960000000
"STA.DE_DEUB004",47.91325599999999,7.908035,15.9692743137741047
"STA.DE_DESH057",54.34761,10.105600000000004,15.9427396416568047
"STA.DE_DENI028",51.50758,10.23854,15.9420346923953824
"STA.DE_DEST044",51.896982,11.057442,15.9237827314516129
"STA.DE_DEBB066",51.897598,14.057064,15.8586800538593974
"STA.DE_DENI058",53.715300000000006,7.213980000000001,15.8281263453371593
"STA.DE_DENI054",52.36292000000001,9.706120000000002,15.6698707854310345
"STA.DE_DEBY121",47.648459,12.188324,15.6243809961262554
"STA.DE_DEBB060",52.832467,13.822211,15.6189383039311334
"STA.DE_DENI052",52.82943,9.62295,15.6036910841606887
"STA.DE_DEMV019",53.78175,12.175512,15.5416834497410072
"STA.DE_DEHE024",51.291757,9.774588,15.5139680946915352
"STA.DE_DEHH008",53.56414,9.967882,15.4683357846097202
"STA.DE_DEBB021",52.401352,13.059945,15.4592539420229555
"STA.DE_DENI042",51.55107000000001,9.94976,15.3934128035598227
"STA.DE_DEBB075",52.484168,13.123698,15.3573888060545194
"STA.DE_DESH023",53.835492,10.695936,15.2979903015927978
"STA.DE_DENI029",53.362350000000006,7.207260000000001,15.2448447829555237
"STA.DE_DEMV012",53.52045600000001,14.257407000000002,15.2294117611047346
"STA.DE_DESL019",49.416884,6.552037000000001,14.9972166392252511
"STA.DE_DEHE050",51.360755,9.271233,14.9204613478192253
"STA.DE_DEMV025",54.319230000000005,13.081009999999996,14.9170157788378766
"STA.DE_DENI070",52.15368999999999,10.45591,14.8648387764731495
"STA.DE_DESH056",54.616669,9.363674,14.7970358647489240
"STA.DE_DESN024",50.35478299999999,12.468739,14.7370489179136691
"STA.DE_DEBB055",52.420442,12.552303,14.7205164960258250
"STA.DE_DEHE060",51.15484300000001,9.031754,14.6981234444812680
"STA.DE_DESN049",50.431322,12.611125,14.6580433493930636
"STA.DE_DEHE051",50.497711,9.935862,14.5934302803314121
"STA.DE_DESH008",54.09322999999999,10.240596,14.5717804121958457
"STA.DE_DETH026",50.56175399999999,10.375299000000002,14.5654992803309353
"STA.DE_DEBB110",52.53950399999999,13.048779,14.5551581809078404
"STA.DE_DERP016",50.76681500000001,7.973542,14.5284930073098330
"STA.DE_DENI041",52.17017,9.06255,14.5147990297991392
"STA.DE_DEST105",52.60205599999999,11.850274,14.4659874033477011
"STA.DE_DEBY072",49.438464,12.548868999999998,14.4539122030890805
"STA.DE_DEBB032",52.146264,14.638165999999998,14.4359115991988950
"STA.DE_DENI062",53.24696,10.4565,14.4308815449067432
"STA.DE_DEBB092",52.33468,14.52596,14.4077474859397418
"STA.DE_DEHE028",49.653465,8.817251,14.4066031576183644
"STA.DE_DENI063",53.52418,9.68503,14.3630495045624103
"STA.DE_DEHE042",50.532965,8.684397,14.3599999960000000
"STA.DE_DEHE052",50.221941,8.446079,14.3051872357636888
"STA.DE_DERP013",49.42311600000001,7.293543,14.2435861478070175
"STA.DE_DEBB029",53.064262,14.285139,14.2404591069870875
"STA.DE_DEMV021",54.17133,12.080003,14.1162158237410072
"STA.DE_DESH015",53.924712,9.532635,14.0348898513768116
"STA.DE_DERP015",50.26654699999999,6.378081,13.9906425906051873
"STA.DE_DENI016",51.90158,10.48132,13.8939285791965567
"STA.DE_DENI020",52.44081,10.816380000000002,13.7528008499280576
"STA.DE_DENI011",52.22693999999999,10.473639999999998,13.7107195908920863
"STA.DE_DERP014",49.740897,7.193410999999999,13.6716593217130307
"STA.DE_DEST098",51.662435,11.043386,13.6155481785714286
"STA.DE_DENI031",53.59617,8.09059,13.5811022632568149
"STA.DE_DENI059",53.83017,8.80122,13.5110046936743516
"STA.DE_DEHE046",51.430897,8.928171,13.4218076560230548
"STA.DE_DEMV027",54.053175,13.779314,13.4077568705788712
"STA.DE_DEUB005",52.80077299999999,10.756733,13.3709438057771664
"STA.DE_DETH042",51.333333,10.867188,13.0803506344236311
"STA.DE_DERP017",49.27026300000001,7.826407000000001,13.0366078824000000
"STA.DE_DETH027",50.49995499999999,11.134593,12.9584574082758621
"STA.DE_DENI077",51.70884,9.554620000000002,12.9511600415971223
"STA.DE_DENI051",51.75816,10.612479999999998,12.8269556948773449
"STA.DE_DEMV024",53.396348,12.463929000000002,12.8250502113629842
"STA.DE_DEST089",52.593136,11.172327,12.7613049822014388
"STA.DE_DEBB063",52.99875,11.73846,12.5205755359424460
"STA.DE_DENI060",52.95702,11.16705,12.3051122926187050
"STA.DE_DEBW156",48.22915,8.39062,12.2222222200000000
"STA.DE_DEBB065",52.194225,12.561389,12.0445517210482759
"STA.DE_DEUB001",54.924967,8.308208,11.9762249398242188
"STA.DE_DEUB028",54.436985,12.721938,11.8626501430398900
"STA.DE_DEBY122",47.51801300000001,10.404232,11.3254967356501548
"STA.DE_DEUB030",53.141303,13.031662,11.2143517136038514
"STA.DE_DEMV004",53.81777499999999,12.064708,10.8281034449281609
"STA.DE_DEMV007",54.16155499999999,12.174105000000004,10.7387930995977011
"STA.DE_DEMV026",54.32351400000001,13.342138000000002,10.4495408859827834
"STA.DE_DEUB044",47.414436,10.980657,7.2968060520000000
